datetime,temp_c,gas_raw,gas_pct,vibration_adc_raw,vibration_level,vibration_pct
2025-12-08T20:57:30,29.9,36.0,3.5065493646138823,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.5090518084066487,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.511053763440862,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.5126553274682326,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.513936578690129,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.514961579667646,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.5157815804496595,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,35.0,3.4968872389442827,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.501322107870969,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.5048700030123183,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,35.0,3.48815797699441,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.494338698311071,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.4992832753644,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.5032389370070627,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.506403466321193,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.508935089772497,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.5109603885335408,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.5125806275423757,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,35.0,3.494326476618456,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,35.0,3.47972315587932,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,35.0,3.468040499288011,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,35.0,3.4586943740149643,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,35.0,3.4512174737965267,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,35.0,3.4452359536217765,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,35.0,3.4404507374819766,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,35.0,3.4366225645701367,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.4531103683716524,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.4663006114128647,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,35.0,3.457302463714847,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,35.0,3.4501039455564326,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.4638954731606892,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.4749286952440945,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,35.0,3.464204930779831,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.4751762613394077,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.483953325787069,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,35.0,3.4714246352142104,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,35.0,3.4614016827559237,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.472933662920282,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.4821592470517686,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.4895397143569578,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.495444088201109,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,35.0,3.4806172451454427,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,35.0,3.4687557707009096,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.4788169332762706,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,36.0,3.4868658633365595,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,35.0,3.4737546652538027,1022.0,1.0,0.09775171065493646
2025-12-08T20:57:30,29.9,35.0,3.4632657067875976,1023.0,0.0,0.07820136852394917
2025-12-08T20:57:30,29.9,35.0,3.4548745400146332,1022.0,1.0,0.08211143695014662
2025-12-08T20:57:30,29.9,35.0,3.448161606596262,1022.0,1.0,0.08523949169110459
2025-12-08T20:57:30,29.9,35.0,3.442791259861565,1022.0,1.0,0.08774193548387096
2025-12-08T20:57:30,29.9,35.0,3.438494982473807,1022.0,1.0,0.08974389051808407
2025-12-08T20:57:30,29.9,35.0,3.435057960563601,1022.0,1.0,0.09134545454545455
2025-12-08T20:57:30,29.9,35.0,3.432308343035436,1022.0,1.0,0.09262670576735094
2025-12-08T20:57:30,29.9,35.0,3.430108649012904,1022.0,1.0,0.09365170674486804
2025-12-08T20:57:30,29.9,35.0,3.4283488937948783,1022.0,1.0,0.09447170752688172
2025-12-08T20:57:30,29.9,35.0,3.426941089620458,1022.0,1.0,0.09512770815249268
2025-12-08T20:57:30,29.9,35.0,3.4258148462809217,1022.0,1.0,0.09565250865298143
2025-12-08T20:57:30,29.9,35.0,3.4249138516092925,1022.0,1.0,0.09607234905337243
2025-12-08T20:57:30,29.9,35.0,3.424193055871989,1022.0,1.0,0.09640822137368524
2025-12-08T20:57:30,29.9,35.0,3.4236164192821463,1022.0,1.0,0.09667691922993549
2025-12-08T20:57:30,29.9,35.0,3.4231551100102724,1022.0,1.0,0.09689187751493568
2025-12-08T20:57:30,29.9,35.0,3.422786062592773,1022.0,1.0,0.09706384414293584
2025-12-08T20:57:30,29.9,35.0,3.4224908246587735,1022.0,1.0,0.09720141744533596
2025-12-08T20:57:30,29.9,35.0,3.422254634311574,1022.0,1.0,0.09731147608725606
2025-12-08T20:57:30,29.9,35.0,3.4220656820338147,1022.0,1.0,0.09739952300079215
2025-12-08T20:57:30,29.9,35.0,3.421914520211607,1022.0,1.0,0.097469960531621
2025-12-08T20:57:30,29.9,35.0,3.4217935907538406,1022.0,1.0,0.0975263105562841
2025-12-08T20:57:30,29.9,35.0,3.421696847187628,1022.0,1.0,0.09757139057601456
2025-12-08T20:57:30,29.9,35.0,3.4216194523346575,1022.0,1.0,0.09760745459179894
2025-12-08T20:57:30,29.9,35.0,3.4215575364522812,1022.0,1.0,0.09763630580442645
2025-12-08T20:57:30,29.9,35.0,3.4215080037463803,1022.0,1.0,0.09765938677452846
2025-12-08T20:57:30,29.9,35.0,3.4214683775816597,1022.0,1.0,0.09767785155061005
2025-12-08T20:57:30,29.9,35.0,3.421436676649883,1022.0,1.0,0.09769262337147534
2025-12-08T20:57:30,29.9,35.0,3.4214113159044617,1022.0,1.0,0.09770444082816757
2025-12-08T20:57:30,29.9,35.0,3.4213910273081245,1022.0,1.0,0.09771389479352134
2025-12-08T20:57:30,29.9,35.0,3.421374796431055,1022.0,1.0,0.09772145796580436
2025-12-08T20:57:30,29.9,35.0,3.4213618117293993,1022.0,1.0,0.09772750850363078
2025-12-08T20:57:30,29.9,35.0,3.421351423968075,1022.0,1.0,0.09773234893389192
2025-12-08T20:57:30,29.9,35.0,3.4213431137590153,1022.0,1.0,0.09773622127810083
2025-12-08T20:57:30,29.9,35.0,3.4213364655917675,1022.0,1.0,0.09773931915346797
2025-12-08T20:57:30,29.9,35.0,3.4213311470579693,1022.0,1.0,0.09774179745376167
2025-12-08T20:57:30,29.9,36.0,3.4408772343619183,1022.0,1.0,0.09774378009399663
2025-12-08T20:57:30,29.9,35.0,3.43696376207409,1022.0,1.0,0.0977453662061846
2025-12-08T20:57:30,29.9,35.0,3.433832984243827,1022.0,1.0,0.09774663509593497
2025-12-08T20:57:30,29.9,35.0,3.431328361979617,1022.0,1.0,0.09774765020773526
2025-12-08T20:57:30,29.9,35.0,3.429324664168249,1022.0,1.0,0.0977484622971755
2025-12-08T20:57:30,29.9,36.0,3.4472720480501424,1022.0,1.0,0.0977491119687277
2025-12-08T20:57:30,29.9,35.0,3.4420796130246694,1022.0,1.0,0.09774963170596945
2025-12-08T20:57:30,29.9,35.0,3.4379256650042906,1022.0,1.0,0.09775004749576285
2025-12-08T20:57:30,29.9,35.0,3.434602506587988,1022.0,1.0,0.09775038012759758
2025-12-08T20:57:30,29.9,35.0,3.4319439798549456,1022.0,1.0,0.09775064623306536
2025-12-08T20:57:30,29.9,35.0,3.4298171584685115,1022.0,1.0,0.09775085911743958
2025-12-08T20:57:30,29.9,35.0,3.4281157013593644,1022.0,1.0,0.09775102942493896
2025-12-08T20:57:30,29.9,35.0,3.4267545356720466,1022.0,1.0,0.09775116567093846
2025-12-08T20:57:30,29.9,35.0,3.4256656031221926,1022.0,1.0,0.09775127466773806
2025-12-08T20:57:30,29.9,35.0,3.4247944570823092,1022.0,1.0,0.09775136186517774
2025-12-08T20:57:30,29.9,35.0,3.424097540250403,1022.0,1.0,0.09775143162312949
2025-12-08T20:57:30,29.9,35.0,3.4235400067848776,1022.0,1.0,0.09775148742949089
2025-12-08T20:57:30,29.9,35.0,3.423093980012457,1022.0,1.0,0.09775153207458
2025-12-08T20:57:30,29.9,35.0,3.4227371585945208,1022.0,1.0,0.09775156779065129
2025-12-08T20:57:30,29.9,35.0,3.422451701460172,1022.0,1.0,0.09775159636350833
2025-12-08T20:57:30,29.9,35.0,3.4222233357526926,1022.0,1.0,0.09775161922179396
2025-12-08T20:57:30,29.9,35.0,3.422040643186709,1022.0,1.0,0.09775163750842246
2025-12-08T20:57:30,29.9,35.0,3.4218944891339227,1022.0,1.0,0.09775165213772526
2025-12-08T20:57:30,29.9,35.0,3.4217775658916936,1022.0,1.0,0.0977516638411675
2025-12-08T20:57:30,29.9,35.0,3.42168402729791,1022.0,1.0,0.0977516732039213
2025-12-08T20:57:30,30.0,35.0,3.4216091964228834,1022.0,1.0,0.09775168069412433
2025-12-08T20:57:30,30.0,35.0,3.421549331722862,1022.0,1.0,0.09775168668628677
2025-12-08T20:57:30,30.0,35.0,3.4215014399628445,1022.0,1.0,0.09775169148001671
2025-12-08T20:57:30,30.0,35.0,3.4214631265548308,1022.0,1.0,0.09775169531500066
2025-12-08T20:57:30,30.0,35.0,3.42143247582842,1022.0,1.0,0.09775169838298782
2025-12-08T20:57:30,30.0,35.0,3.4214079552472914,1022.0,1.0,0.09775170083737755
2025-12-08T20:57:30,30.0,35.0,3.4213883387823882,1022.0,1.0,0.09775170280088934
2025-12-08T20:57:30,30.0,35.0,3.421372645610466,1022.0,1.0,0.09775170437169876
2025-12-08T20:57:30,30.0,35.0,3.421360091072928,1022.0,1.0,0.0977517056283463
2025-12-08T20:57:30,30.0,35.0,3.4213500474428975,1022.0,1.0,0.09775170663366434
2025-12-08T20:57:30,30.0,35.0,3.421342012538873,1022.0,1.0,0.09775170743791876
2025-12-08T20:57:30,30.0,35.0,3.4213355846156537,1022.0,1.0,0.0977517080813223
2025-12-08T20:57:30,30.0,35.0,3.4213304422770783,1022.0,1.0,0.09775170859604514
2025-12-08T20:57:30,30.0,35.0,3.421326328406218,1022.0,1.0,0.0977517090078234
2025-12-08T20:57:30,30.0,35.0,3.4213230373095294,1022.0,1.0,0.09775170933724601
2025-12-08T20:57:30,30.0,35.0,3.4213204044321786,1022.0,1.0,0.09775170960078411
2025-12-08T20:57:30,30.0,35.0,3.421318298130298,1022.0,1.0,0.09775170981161459
2025-12-08T20:57:30,30.0,35.0,3.4213166130887935,1022.0,1.0,0.09775170998027896
2025-12-08T20:57:30,30.0,35.0,3.4213152650555902,1022.0,1.0,0.09775171011521046
2025-12-08T20:57:30,30.0,35.0,3.4213141866290275,1022.0,1.0,0.09775171022315567
2025-12-08T20:57:30,30.0,35.0,3.421313323887777,1022.0,1.0,0.09775171030951182
2025-12-08T20:57:30,30.0,35.0,3.421312633694777,1022.0,1.0,0.09775171037859676
2025-12-08T20:57:30,30.0,35.0,3.421312081540377,1022.0,1.0,0.0977517104338647
2025-12-08T20:57:30,30.0,35.0,3.421311639816857,1022.0,1.0,0.09775171047807905
2025-12-08T20:57:30,30.0,35.0,3.421311286438041,1022.0,1.0,0.09775171051345054
2025-12-08T20:57:30,30.0,35.0,3.421311003734988,1022.0,1.0,0.09775171054174772
2025-12-08T20:57:30,30.0,35.0,3.4213107775725455,1022.0,1.0,0.09775171056438547
2025-12-08T20:57:30,30.0,35.0,3.421310596642592,1022.0,1.0,0.09775171058249567
2025-12-08T20:57:30,30.0,35.0,3.421310451898629,1022.0,1.0,0.09775171059698383
2025-12-08T20:57:30,30.0,35.0,3.4213103361034585,1023.0,0.0,0.07820136847758707
2025-12-08T20:57:30,30.0,35.0,3.421310243467322,1022.0,1.0,0.08211143691305695
2025-12-08T20:57:30,30.0,35.0,3.4213101693584127,1022.0,1.0,0.08523949166143285
2025-12-08T20:57:30,30.0,35.0,3.4213101100712855,1022.0,1.0,0.08774193546013358
2025-12-08T20:57:30,30.0,35.0,3.4213100626415835,1022.0,1.0,0.08974389049909415
2025-12-08T20:57:30,30.0,35.0,3.421310024697822,1022.0,1.0,0.0913454545302626
2025-12-08T20:57:30,30.0,35.0,3.421309994342813,1022.0,1.0,0.09262670575519738
2025-12-08T20:57:30,30.0,35.0,3.4213099700588057,1022.0,1.0,0.0936517067351452
2025-12-08T20:57:30,30.0,35.0,3.4213099506315996,1022.0,1.0,0.09447170751910344
2025-12-08T20:57:30,30.0,35.0,3.421309935089835,1022.0,1.0,0.09512770814627004
2025-12-08T20:57:30,30.0,35.0,3.421309922656423,1022.0,1.0,0.09565250864800333
2025-12-08T20:57:30,30.0,35.0,3.421309912709694,1022.0,1.0,0.09607234904938995
2025-12-08T20:57:30,30.0,35.0,3.4213099047523103,1022.0,1.0,0.09640822137049926
2025-12-08T20:57:30,30.0,35.0,3.4213098983864034,1022.0,1.0,0.0966769192273867
2025-12-08T20:57:30,30.0,35.0,3.421309893293678,1022.0,1.0,0.09689187751289666
2025-12-08T20:57:30,30.0,35.0,3.4213098892194975,1022.0,1.0,0.09706384414130462
2025-12-08T20:57:30,30.0,35.0,3.421309885960153,1022.0,1.0,0.09720141744403099
2025-12-08T20:57:30,30.0,35.0,3.4213098833526776,1022.0,1.0,0.09731147608621209
2025-12-08T20:57:30,30.0,35.0,3.4213098812666973,1022.0,1.0,0.09739952299995697
2025-12-08T20:57:30,30.0,35.0,3.421309879597913,1022.0,1.0,0.09746996053095287
2025-12-08T20:57:30,30.0,35.0,3.421309878262886,1022.0,1.0,0.09752631055574959
2025-12-08T20:57:30,30.0,35.0,3.421309877194864,1022.0,1.0,0.09757139057558696
2025-12-08T20:57:30,30.0,35.0,3.4213098763404464,1022.0,1.0,0.09760745459145687
2025-12-08T20:57:30,30.0,35.0,3.4213098756569122,1022.0,1.0,0.09763630580415279
2025-12-08T20:57:30,30.0,35.0,3.421309875110085,1022.0,1.0,0.09765938677430953
2025-12-08T20:57:30,30.0,35.0,3.4213098746726236,1022.0,1.0,0.09767785155043492
2025-12-08T20:57:30,30.0,35.0,3.421309874322654,1022.0,1.0,0.09769262337133523
2025-12-08T20:57:30,30.0,35.0,3.4213098740426786,1022.0,1.0,0.09770444082805547
2025-12-08T20:57:30,30.0,35.0,3.421309873818698,1022.0,1.0,0.09771389479343168
2025-12-08T20:57:30,30.0,35.0,3.421309873639514,1022.0,1.0,0.09772145796573263
2025-12-08T20:57:30,30.0,35.0,3.4213098734961664,1022.0,1.0,0.0977275085035734
2025-12-08T20:57:30,30.0,35.0,3.4213098733814884,1022.0,1.0,0.09773234893384601
2025-12-08T20:57:30,30.0,35.0,3.421309873289746,1022.0,1.0,0.0977362212780641
2025-12-08T20:57:30,30.0,35.0,3.421309873216352,1022.0,1.0,0.09773931915343857
2025-12-08T20:57:30,30.0,35.0,3.421309873157637,1022.0,1.0,0.09774179745373815
2025-12-08T20:57:30,30.0,35.0,3.4213098731106646,1022.0,1.0,0.09774378009397781
2025-12-08T20:57:30,30.0,35.0,3.421309873073087,1022.0,1.0,0.09774536620616954
2025-12-08T20:57:30,30.0,35.0,3.421309873043025,1022.0,1.0,0.09774663509592292
2025-12-08T20:57:30,30.0,35.0,3.4213098730189753,1022.0,1.0,0.09774765020772563
2025-12-08T20:57:30,30.0,35.0,3.4213098729997355,1022.0,1.0,0.0977484622971678
2025-12-08T20:57:30,30.0,35.0,3.421309872984344,1022.0,1.0,0.09774911196872153
2025-12-08T20:57:30,30.0,35.0,3.42130987297203,1022.0,1.0,0.09774963170596453
2025-12-08T20:57:30,30.0,35.0,3.4213098729621794,1022.0,1.0,0.09775004749575891
2025-12-08T20:57:30,30.0,35.0,3.4213098729542986,1022.0,1.0,0.09775038012759442
2025-12-08T20:57:30,30.0,35.0,3.4213098729479943,1022.0,1.0,0.09775064623306283
2025-12-08T20:57:30,30.0,35.0,3.4213098729429507,1022.0,1.0,0.09775085911743756
2025-12-08T20:57:30,30.0,35.0,3.4213098729389158,1022.0,1.0,0.09775102942493734
2025-12-08T20:57:30,30.0,35.0,3.4213098729356877,1022.0,1.0,0.09775116567093717
2025-12-08T20:57:30,30.0,35.0,3.4213098729331053,1022.0,1.0,0.09775127466773703
2025-12-08T20:57:30,30.0,35.0,3.4213098729310394,1022.0,1.0,0.09775136186517693
2025-12-08T20:57:30,30.0,35.0,3.421309872929387,1022.0,1.0,0.09775143162312884
2025-12-08T20:57:30,30.0,35.0,3.421309872928065,1022.0,1.0,0.09775148742949037
2025-12-08T20:57:30,30.0,35.0,3.421309872927007,1022.0,1.0,0.0977515320745796
2025-12-08T20:57:30,30.0,35.0,3.421309872926161,1022.0,1.0,0.09775156779065097
2025-12-08T20:57:30,30.0,35.0,3.4213098729254843,1022.0,1.0,0.09775159636350807
2025-12-08T20:57:30,30.0,35.0,3.4213098729249425,1022.0,1.0,0.09775161922179375
2025-12-08T20:57:30,30.0,35.0,3.421309872924509,1022.0,1.0,0.09775163750842229
2025-12-08T20:57:30,30.0,35.0,3.4213098729241627,1022.0,1.0,0.09775165213772513
2025-12-08T20:57:30,30.0,35.0,3.4213098729238856,1022.0,1.0,0.0977516638411674
2025-12-08T20:57:30,30.0,35.0,3.4213098729236635,1022.0,1.0,0.09775167320392121
2025-12-08T20:57:30,30.0,35.0,3.421309872923486,1022.0,1.0,0.09775168069412427
2025-12-08T20:57:30,30.0,35.0,3.4213098729233438,1022.0,1.0,0.09775168668628671
2025-12-08T20:57:30,30.0,35.0,3.42130987292323,1022.0,1.0,0.09775169148001667
2025-12-08T20:57:30,30.0,35.0,3.4213098729231395,1022.0,1.0,0.09775169531500062
2025-12-08T20:57:30,30.0,35.0,3.4213098729230667,1022.0,1.0,0.09775169838298779
2025-12-08T20:57:30,30.0,35.0,3.4213098729230085,1023.0,0.0,0.07820135870639024
2025-12-08T20:57:30,30.0,35.0,3.421309872922962,1022.0,1.0,0.08211142909609948
2025-12-08T20:57:30,30.0,35.0,3.4213098729229245,1022.0,1.0,0.08523948540786687
2025-12-08T20:57:30,30.0,35.0,3.421309872922895,1022.0,1.0,0.08774193045728079
2025-12-08T20:57:30,30.0,35.0,3.4213098729228713,1022.0,1.0,0.08974388649681192
2025-12-08T20:57:30,30.0,35.0,3.421309872922852,1022.0,1.0,0.09134545132843683
2025-12-08T20:57:30,30.0,35.0,3.421309872922837,1022.0,1.0,0.09262670319373675
2025-12-08T20:57:30,30.0,35.0,3.421309872922825,1022.0,1.0,0.0936517046859767
2025-12-08T20:57:30,30.0,35.0,3.4213098729228153,1022.0,1.0,0.09447170587976865
2025-12-08T20:57:30,30.0,35.0,3.4213098729228073,1022.0,1.0,0.09512770683480222
2025-12-08T20:57:30,30.0,35.0,3.421309872922801,1022.0,1.0,0.09565250759882907
2025-12-08T20:57:30,30.0,35.0,3.421309872922796,1022.0,1.0,0.09607234821005055
2025-12-08T20:57:30,30.0,35.0,3.421309872922792,1022.0,1.0,0.09640822069902773
2025-12-08T20:57:30,30.0,35.0,3.421309872922789,1022.0,1.0,0.09667691869020947
2025-12-08T20:57:30,30.0,35.0,3.4213098729227864,1022.0,1.0,0.09689187708315487
2025-12-08T20:57:30,30.0,35.0,3.421309872922784,1022.0,1.0,0.09706384379751119
2025-12-08T20:57:30,30.0,35.0,3.4213098729227824,1022.0,1.0,0.09720141716899625
2025-12-08T20:57:30,30.0,35.0,3.421309872922781,1022.0,1.0,0.09731147586618429
2025-12-08T20:57:30,30.0,35.0,3.42130987292278,1022.0,1.0,0.09739952282393473
2025-12-08T20:57:30,30.0,35.0,3.4213098729227793,1022.0,1.0,0.09746996039013507
2025-12-08T20:57:30,30.0,35.0,3.421309872922779,1022.0,1.0,0.09752631044309536
2025-12-08T20:57:30,30.0,35.0,3.4213098729227784,1022.0,1.0,0.09757139048546358
2025-12-08T20:57:30,30.0,35.0,3.421309872922778,1022.0,1.0,0.09760745451935816
2025-12-08T20:57:30,30.0,35.0,3.4213098729227776,1022.0,1.0,0.09763630574647382
2025-12-08T20:57:30,30.0,35.0,3.421309872922777,1022.0,1.0,0.09765938672816635
2025-12-08T20:57:30,30.0,35.0,3.421309872922777,1022.0,1.0,0.09767785151352038
2025-12-08T20:57:30,30.0,35.0,3.421309872922777,1022.0,1.0,0.09769262334180359
2025-12-08T20:57:30,30.0,35.0,3.421309872922777,1022.0,1.0,0.09770444080443016
2025-12-08T20:57:30,30.0,35.0,3.421309872922777,1022.0,1.0,0.09771389477453142
2025-12-08T20:57:30,30.0,35.0,3.421309872922777,1022.0,1.0,0.09772145795061243
2025-12-08T20:57:30,30.0,35.0,3.421309872922777,1022.0,1.0,0.09772750849147724
2025-12-08T20:57:30,30.0,35.0,3.421309872922777,1022.0,1.0,0.09773234892416909
2025-12-08T20:57:30,30.0,35.0,3.421309872922777,1022.0,1.0,0.09773622127032257
2025-12-08T20:57:30,30.0,35.0,3.421309872922777,1022.0,1.0,0.09773931914724535
2025-12-08T20:57:30,30.0,35.0,3.421309872922777,1022.0,1.0,0.09774179744878357
2025-12-08T20:57:30,30.0,35.0,3.421309872922777,1022.0,1.0,0.09774378009001415
2025-12-08T20:57:30,30.0,35.0,3.421309872922777,1022.0,1.0,0.09774536620299862
2025-12-08T20:57:30,30.0,34.0,3.40175953079179,1022.0,1.0,0.09774663509338619
2025-12-08T20:57:30,30.0,35.0,3.4056695992179873,1022.0,1.0,0.09774765020569624
2025-12-08T20:57:30,30.0,35.0,3.408797653958945,1022.0,1.0,0.09774846229554429
2025-12-08T20:57:30,30.0,35.0,3.4113000977517114,1022.0,1.0,0.09774911196742272
2025-12-08T20:57:30,30.0,34.0,3.393751710654937,1022.0,1.0,0.09774963170492547
2025-12-08T20:57:30,30.0,35.0,3.399263343108505,1022.0,1.0,0.09775004749492767
2025-12-08T20:57:30,30.0,35.0,3.403672649071359,1022.0,1.0,0.09775038012692944
2025-12-08T20:57:30,30.0,35.0,3.4072000938416425,1022.0,1.0,0.09775064623253084
2025-12-08T20:57:30,30.0,35.0,3.410022049657869,1022.0,1.0,0.09775085911701197
2025-12-08T20:57:30,30.0,35.0,3.4122796143108505,1022.0,1.0,0.09775102942459686
2025-12-08T20:57:30,30.0,34.0,3.3945353239022484,1022.0,1.0,0.09775116567066479
2025-12-08T20:57:30,30.0,35.0,3.399890233706354,1022.0,1.0,0.09775127466751912
2025-12-08T20:57:30,30.0,34.0,3.384623819418651,1022.0,1.0,0.09775136186500259
2025-12-08T20:57:30,30.0,35.0,3.391961030119476,1022.0,1.0,0.09775143162298937
2025-12-08T20:57:30,30.0,35.0,3.397830798680136,1022.0,1.0,0.0977514874293788
2025-12-08T20:57:30,30.0,35.0,3.4025266135286643,1022.0,1.0,0.09775153207449033
2025-12-08T20:57:30,30.0,35.0,3.406283265407487,1022.0,1.0,0.09775156779057956
2025-12-08T20:57:30,30.0,35.0,3.4092885869105447,1022.0,1.0,0.09775159636345095
2025-12-08T20:57:30,30.0,35.0,3.411692844112991,1022.0,1.0,0.09775161922174805
2025-12-08T20:57:30,30.0,34.0,3.3940659077439608,1022.0,1.0,0.09775163750838574
2025-12-08T20:57:30,30.0,35.0,3.399514700779724,1022.0,1.0,0.09775165213769589
2025-12-08T20:57:30,30.0,34.0,3.3843233930773473,1022.0,1.0,0.097751663841144
2025-12-08T20:57:30,30.0,35.0,3.391720689046433,1022.0,1.0,0.0977516732039025
2025-12-08T20:57:30,30.0,35.0,3.397638525821702,1022.0,1.0,0.09775168069410929
2025-12-08T20:57:30,30.0,35.0,3.402372795241917,1022.0,1.0,0.09775168668627472
2025-12-08T20:57:30,30.0,34.0,3.3866098686471013,1022.0,1.0,0.09775169148000708
2025-12-08T20:57:30,30.0,35.0,3.393549869502236,1022.0,1.0,0.09775169531499296
2025-12-08T20:57:30,30.0,35.0,3.3991018701863442,1022.0,1.0,0.09775169838298166
2025-12-08T20:57:30,30.0,35.0,3.4035434707336307,1022.0,1.0,0.09775170083737263
2025-12-08T20:57:30,30.0,35.0,3.40709675117146,1022.0,1.0,0.0977517028008854
2025-12-08T20:57:30,30.0,35.0,3.409939375521723,1022.0,1.0,0.09775170437169561
2025-12-08T20:57:30,30.0,34.0,3.3926631328709465,1022.0,1.0,0.09775170562834379
2025-12-08T20:57:30,30.0,35.0,3.3983924808813124,1022.0,1.0,0.09775170663366232
